2026-03-03 10:38:26.821 [pool-batch-consume-blocking-queue-thread-0] DEBUG c.t.c.c.b.d.m.C.updateChildCommentTotal - ==> Parameters: 1(Integer), 1002005(Long)
2026-03-03 10:38:26.822 [pool-batch-consume-blocking-queue-thread-0] DEBUG c.t.c.c.b.d.m.C.insertOrUpdateCommentTotalByContentId - <==    Updates: 2
2026-03-03 10:38:26.826 [pool-batch-consume-blocking-queue-thread-0] DEBUG c.t.c.c.b.d.m.C.updateChildCommentTotal - <==    Updates: 1
2026-03-03 10:38:26.835 [NettyClientPublicExecutor_8] INFO  c.t.c.c.b.c.CountContentChildCommentConsumer - 【子评论数计数】 发送评论热度更新消息成功： SendResult [sendStatus=SEND_OK, msgId=7F0000013C9463947C6B0C953C0E0007, offsetMsgId=C0A8029100002A9F00000000012C6F5D, messageQueue=MessageQueue [topic=CountHeatUpdateTopic, brokerName=broker-a, queueId=0], queueOffset=5]
2026-03-03 10:41:41.966 [Thread-7] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2026-03-03 10:41:41.966 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2026-03-03 10:41:41.969 [Thread-7] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2026-03-03 10:41:41.973 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2026-03-03 10:41:42.091 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2026-03-03 10:41:42.095 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.2.145:10911] result: true
2026-03-03 10:41:42.101 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.2.145:10911] result: true
2026-03-03 10:41:42.101 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2026-03-03 10:41:42.116 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.2.145:10911] result: true
2026-03-03 10:41:42.116 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2026-03-03 10:41:42.138 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[127.0.0.1:9876] result: true
2026-03-03 10:41:42.139 [NettyClientSelector_1] INFO  RocketmqRemoting - closeChannel: close the connection to remote address[192.168.2.145:10911] result: true
